filename,path,doc_type,confidence,method
_cdist_backward_cpu_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_cdist_backward_cpu_dispatch.h,source_header,0.99,pattern_override
_ctc_loss_backward_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_ctc_loss_backward_ops.h,source_header,0.99,pattern_override
_cudnn_rnn_backward_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_cudnn_rnn_backward_ops.h,source_header,0.99,pattern_override
_efficientzerotensor.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_efficientzerotensor.h,source_header,0.99,pattern_override
_euclidean_dist_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_euclidean_dist_ops.h,source_header,0.99,pattern_override
_flash_attention_backward.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_flash_attention_backward.h,source_header,0.99,pattern_override
_foreach_expm1_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_foreach_expm1_ops.h,source_header,0.99,pattern_override
_foreach_frac_compositeexplicitautograd_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_foreach_frac_compositeexplicitautograd_dispatch.h,source_header,0.99,pattern_override
_foreach_log10_cuda_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_foreach_log10_cuda_dispatch.h,source_header,0.99,pattern_override
_foreach_sigmoid.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_foreach_sigmoid.h,source_header,0.99,pattern_override
_functional_sym_constrain_range_for_size_compositeexplicitautograd_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_functional_sym_constrain_range_for_size_compositeexplicitautograd_dispatch.h,source_header,0.99,pattern_override
_histogramdd_from_bin_cts_compositeexplicitautograd_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_histogramdd_from_bin_cts_compositeexplicitautograd_dispatch.h,source_header,0.99,pattern_override
_is_any_true_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_is_any_true_ops.h,source_header,0.99,pattern_override
_linalg_det.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_linalg_det.h,source_header,0.99,pattern_override
_linalg_eigh_compositeexplicitautogradnonfunctional_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_linalg_eigh_compositeexplicitautogradnonfunctional_dispatch.h,source_header,0.99,pattern_override
_make_dep_token.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_make_dep_token.h,source_header,0.99,pattern_override
_neg_view.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_neg_view.h,source_header,0.99,pattern_override
_nested_tensor_storage_offsets_native.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_nested_tensor_storage_offsets_native.h,source_header,0.99,pattern_override
_nested_view_from_buffer_copy_compositeexplicitautogradnonfunctional_dispatch.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_nested_view_from_buffer_copy_compositeexplicitautogradnonfunctional_dispatch.h,source_header,0.99,pattern_override
_pack_padded_sequence_backward.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_pack_padded_sequence_backward.h,source_header,0.99,pattern_override
_slow_conv2d_backward.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_slow_conv2d_backward.h,source_header,0.99,pattern_override
_sparse_mm.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_sparse_mm.h,source_header,0.99,pattern_override
_standard_gamma_grad.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_standard_gamma_grad.h,source_header,0.99,pattern_override
_test_check_tensor_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_test_check_tensor_ops.h,source_header,0.99,pattern_override
_test_optional_filled_intlist_ops.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_test_optional_filled_intlist_ops.h,source_header,0.99,pattern_override
_test_parallel_materialize_native.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_test_parallel_materialize_native.h,source_header,0.99,pattern_override
_thnn_fused_lstm_cell_native.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_thnn_fused_lstm_cell_native.h,source_header,0.99,pattern_override
_unique.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_unique.h,source_header,0.99,pattern_override
_upsample_bilinear2d_aa_backward_meta.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_upsample_bilinear2d_aa_backward_meta.h,source_header,0.99,pattern_override
_upsample_nearest_exact1d_backward_native.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_upsample_nearest_exact1d_backward_native.h,source_header,0.99,pattern_override
_upsample_nearest_exact3d_native.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\ATen\ops\_upsample_nearest_exact3d_native.h,source_header,0.99,pattern_override
CachingDeviceAllocator.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\c10\core\CachingDeviceAllocator.h,source_header,0.99,pattern_override
WrapDimMinimal.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\c10\core\WrapDimMinimal.h,source_header,0.99,pattern_override
Lazy.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\c10\util\Lazy.h,source_header,0.99,pattern_override
SmallVector.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\c10\util\SmallVector.h,source_header,0.99,pattern_override
numpy.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\pybind11\numpy.h,source_header,0.99,pattern_override
library.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\library.h,source_header,0.99,pattern_override
StorageSharing.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\StorageSharing.h,source_header,0.99,pattern_override
dataloader_options.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\api\include\torch\data\dataloader_options.h,source_header,0.99,pattern_override
modules.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\api\include\torch\nn\modules.h,source_header,0.99,pattern_override
wrap_outputs.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\autograd\utils\wrap_outputs.h,source_header,0.99,pattern_override
object.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\jit\api\object.h,source_header,0.99,pattern_override
cpp_intrinsics.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\jit\tensorexpr\cpp_intrinsics.h,source_header,0.99,pattern_override
external_functions.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\jit\tensorexpr\external_functions.h,source_header,0.99,pattern_override
cache.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\lazy\core\cache.h,source_header,0.99,pattern_override
helpers.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\lazy\core\helpers.h,source_header,0.99,pattern_override
Stream.h,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\include\torch\csrc\xpu\Stream.h,source_header,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\attention\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\intrinsic\quantized\dynamic\modules\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
_functions.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\parallel\__pycache__\_functions.cpython-311.pyc,compiled_code,0.99,pattern_override
linear.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\qat\dynamic\modules\__pycache__\linear.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\qat\dynamic\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
_deprecation_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\utils\__pycache__\_deprecation_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
common_types.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\__pycache__\common_types.cpython-311.pyc,compiled_code,0.99,pattern_override
parameter.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\nn\__pycache__\parameter.cpython-311.pyc,compiled_code,0.99,pattern_override
_experimental.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_experimental.py,technical_script,0.98,pattern_override
_exporter_states.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_exporter_states.py,technical_script,0.98,pattern_override
_multiformat_message_string.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_multiformat_message_string.py,technical_script,0.98,pattern_override
_web_response.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\_web_response.py,technical_script,0.98,pattern_override
_node.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\sarif\__pycache__\_node.cpython-311.pyc,compiled_code,0.99,pattern_override
decomposition_table.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\fx\__pycache__\decomposition_table.cpython-311.pyc,compiled_code,0.99,pattern_override
_exporter_legacy.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\__pycache__\_exporter_legacy.cpython-311.pyc,compiled_code,0.99,pattern_override
_lazy_import.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\onnx\_internal\__pycache__\_lazy_import.cpython-311.pyc,compiled_code,0.99,pattern_override
lbfgs.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\optim\lbfgs.py,technical_script,0.98,pattern_override
_package_unpickler.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\package\_package_unpickler.py,technical_script,0.98,pattern_override
qconfig.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\quantization\__pycache__\qconfig.cpython-311.pyc,compiled_code,0.99,pattern_override
common_distributed.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\testing\_internal\__pycache__\common_distributed.cpython-311.pyc,compiled_code,0.99,pattern_override
custom_op_db.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\testing\_internal\__pycache__\custom_op_db.cpython-311.pyc,compiled_code,0.99,pattern_override
logging_tensor.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\testing\_internal\__pycache__\logging_tensor.cpython-311.pyc,compiled_code,0.99,pattern_override
compare.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\benchmark\examples\__pycache__\compare.cpython-311.pyc,compiled_code,0.99,pattern_override
_stubs.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\benchmark\utils\__pycache__\_stubs.cpython-311.pyc,compiled_code,0.99,pattern_override
streamreader.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\data\datapipes\iter\__pycache__\streamreader.cpython-311.pyc,compiled_code,0.99,pattern_override
worker.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\data\_utils\worker.py,technical_script,0.98,pattern_override
cuda_to_hip_mappings.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\hipify\cuda_to_hip_mappings.py,technical_script,0.98,pattern_override
writer.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\utils\tensorboard\writer.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_dispatch\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_dynamo\polyfills\__init__.py,technical_script,0.98,pattern_override
builtin.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_dynamo\variables\builtin.py,technical_script,0.98,pattern_override
torch.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_dynamo\variables\torch.py,technical_script,0.98,pattern_override
constrain_as_value_example.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_export\db\examples\__pycache__\constrain_as_value_example.cpython-311.pyc,compiled_code,0.99,pattern_override
node_metadata.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_export\pass_infra\node_metadata.py,technical_script,0.98,pattern_override
eager_transforms.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_functorch\__pycache__\eager_transforms.cpython-311.pyc,compiled_code,0.99,pattern_override
config.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_inductor\config.py,technical_script,0.98,pattern_override
cpp_builder.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_inductor\__pycache__\cpp_builder.cpython-311.pyc,compiled_code,0.99,pattern_override
fx_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_inductor\__pycache__\fx_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
device_context.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_lazy\device_context.py,technical_script,0.98,pattern_override
_reductions_impl.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_numpy\_reductions_impl.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_prims_common\__init__.py,technical_script,0.98,pattern_override
cli_function_profiler.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torch\_strobelight\__pycache__\cli_function_profiler.cpython-311.pyc,compiled_code,0.99,pattern_override
kaldi.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchaudio\compliance\kaldi.py,technical_script,0.98,pattern_override
backend.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchaudio\_backend\backend.py,technical_script,0.98,pattern_override
gen_schema_utils.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchgen\gen_schema_utils.py,technical_script,0.98,pattern_override
fallback_ops.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchgen\aoti\__pycache__\fallback_ops.cpython-311.pyc,compiled_code,0.99,pattern_override
dispatcher.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchgen\api\dispatcher.py,technical_script,0.98,pattern_override
gen_vmap_plumbing.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchgen\__pycache__\gen_vmap_plumbing.cpython-311.pyc,compiled_code,0.99,pattern_override
places365.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\datasets\places365.py,technical_script,0.98,pattern_override
stl10.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\datasets\stl10.py,technical_script,0.98,pattern_override
folder.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\datasets\__pycache__\folder.cpython-311.pyc,compiled_code,0.99,pattern_override
gtsrb.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\datasets\__pycache__\gtsrb.cpython-311.pyc,compiled_code,0.99,pattern_override
backbone_utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\models\detection\__pycache__\backbone_utils.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\ops\__init__.py,technical_script,0.98,pattern_override
_transform.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torchvision\transforms\v2\_transform.py,technical_script,0.98,pattern_override
utils.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\torio\_extension\__pycache__\utils.cpython-311.pyc,compiled_code,0.99,pattern_override
autonotebook.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\tqdm\autonotebook.py,technical_script,0.98,pattern_override
modeling_utils.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\modeling_utils.py,technical_script,0.98,pattern_override
env.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\commands\env.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\distributed\__init__.py,technical_script,0.98,pattern_override
cache.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\generation\continuous_batching\__pycache__\cache.cpython-311.pyc,compiled_code,0.99,pattern_override
candidate_generator.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\generation\__pycache__\candidate_generator.cpython-311.pyc,compiled_code,0.99,pattern_override
tensor_parallel.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\integrations\__pycache__\tensor_parallel.cpython-311.pyc,compiled_code,0.99,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\align\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_arcee.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\arcee\configuration_arcee.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\aria\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
auto_factory.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\auto\auto_factory.py,technical_script,0.98,pattern_override
feature_extraction_auto.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\auto\feature_extraction_auto.py,technical_script,0.98,pattern_override
modeling_bert_generation.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\bert_generation\modeling_bert_generation.py,technical_script,0.98,pattern_override
__init__.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\canine\__pycache__\__init__.cpython-311.pyc,compiled_code,0.99,pattern_override
modeling_chameleon.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\chameleon\__pycache__\modeling_chameleon.cpython-311.pyc,compiled_code,0.99,pattern_override
configuration_clipseg.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\clipseg\__pycache__\configuration_clipseg.cpython-311.pyc,compiled_code,0.99,pattern_override
tokenization_codegen.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\codegen\tokenization_codegen.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\convnextv2\__init__.py,technical_script,0.98,pattern_override
__init__.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\csm\__init__.py,technical_script,0.98,pattern_override
modular_deepseek_v3.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\deepseek_v3\__pycache__\modular_deepseek_v3.cpython-311.pyc,compiled_code,0.99,pattern_override
image_processing_deit.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\deit\image_processing_deit.py,technical_script,0.98,pattern_override
configuration_speech_to_text_2.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\deprecated\speech_to_text_2\configuration_speech_to_text_2.py,technical_script,0.98,pattern_override
image_processing_vit_hybrid.py,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\deprecated\vit_hybrid\image_processing_vit_hybrid.py,technical_script,0.98,pattern_override
generation_dia.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\dia\__pycache__\generation_dia.cpython-311.pyc,compiled_code,0.99,pattern_override
image_processing_dinov3_vit_fast.cpython-311.pyc,.ifmos\training_sample\60_Technology\System_Administration\Scripts\IFMOS\Python\pytorch-venv\Lib\site-packages\transformers\models\dinov3_vit\__pycache__\image_processing_dinov3_vit_fast.cpython-311.pyc,compiled_code,0.99,pattern_override
